월,순위,제목,저자,출판사,판매지수,출판 년월
4,6,듄 신장판 전집 세트,프랭크 허버트,황금가지,"판매지수 28,932",2021년 01월
4,7,듄 신장판 1,프랭크 허버트,황금가지,"판매지수 18,270",2021년 01월
4,8,저주토끼,정보라,래빗홀,"판매지수 25,566",2023년 04월
4,9,심판,베르나르 베르베르,열린책들,"판매지수 17,298",2020년 08월
4,10,당신 인생의 이야기,테드 창,엘리,"판매지수 19,269",2016년 10월
4,11,마션,앤디 위어,알에이치코리아(RHK),"판매지수 13,500",2021년 05월
4,12,듄 신장판 2,프랭크 허버트,황금가지,"판매지수 6,888",2021년 01월
4,13,수확자 시리즈 세트,닐 셔스터먼,열린책들,"판매지수 9,018",2023년 02월
4,14,숨,테드 창,엘리,"판매지수 10,953",2019년 05월
4,15,[예스리커버] 『당신 인생의 이야기』 + 『숨』 리커버 세트,테드 창,엘리,"판매지수 7,146",2024년 04월
4,16,꿀벌의 예언 1,베르나르 베르베르,열린책들,"판매지수 13,170",2023년 06월
4,17,종의 기원담,김보영,아작,"판매지수 8,652",2023년 06월
4,18,수확자,닐 셔스터먼,열린책들,"판매지수 8,778",2023년 02월
4,19,꿀벌의 예언 2,베르나르 베르베르,열린책들,"판매지수 13,176",2023년 06월
4,20,지구 생물체는 항복하라,정보라,래빗홀,"판매지수 10,866",2024년 01월
4,21,이끼숲,천선란,자이언트북스,"판매지수 9,246",2023년 05월
4,22,돌이킬 수 있는,문목하,아작,"판매지수 21,552",2018년 12월
4,23,제노사이드,다카노 가즈아키,황금가지,"판매지수 10,833",2012년 06월
4,24,미키7 소설 세트,에드워드 애슈턴,황금가지,"판매지수 8,538",2023년 11월
4,25,당신 인생의 이야기 (리커버),테드 창,엘리,"판매지수 7,236",2020년 01월
4,26,종이 동물원,켄 리우,황금가지,"판매지수 7,821",2018년 11월
4,27,듄의 세계,톰 허들스턴,황금가지,"판매지수 6,672",2024년 01월
4,28,쿼런틴,그렉 이건,허블,"판매지수 5,010",2022년 12월
4,29,어떤 물질의 사랑,천선란,아작,"판매지수 7,071",2020년 07월
4,30,화씨 451,레이 브래드버리,황금가지,"판매지수 11,304",2009년 03월
4,31,"아이, 로봇",아이작 아시모프,우리교육,"판매지수 6,327",2008년 07월
4,32,미키7,에드워드 애슈턴,황금가지,"판매지수 5,052",2022년 07월
4,33,안드로이드는 전기양의 꿈을 꾸는가?,필립 K. 딕,폴라북스,"판매지수 6,228",2013년 09월
4,34,청혼,배명훈,북하우스,"판매지수 2,808",2024년 04월
4,35,다섯 번째 감각,김보영,아작,"판매지수 4,269",2022년 02월
4,36,당신들은 이렇게 시간 전쟁에서 패배한다,아말 엘모흐타르,황금가지,"판매지수 1,740",2021년 07월
4,37,[예스리커버] 고양이 합본판,베르나르 베르베르,열린책들,"판매지수 5,898",2023년 04월
4,38,듄 신장판 3,프랭크 허버트,황금가지,"판매지수 3,264",2021년 01월
4,39,나는 슈뢰딩거의 고양이로소이다,원종우,아토포스,"판매지수 1,488",2019년 12월
4,40,당신이 보고 싶어하는 세상,장강명,문학동네,"판매지수 5,556",2023년 07월
4,41,그러나 누군가는 더 검은 밤을 원한다,우다영,문학과지성사,"판매지수 2,106",2023년 12월
4,42,은하수를 여행하는 히치하이커를 위한 안내서 합본,더글러스 애덤스,책세상,"판매지수 8,313",2005년 12월
4,43,타나토노트 세트,베르나르 베르베르,열린책들,"판매지수 1,584",2000년 09월
4,44,아르테미스,앤디 위어,알에이치코리아(RHK),"판매지수 6,282",2021년 05월
4,45,파운데이션 완전판 세트,아이작 아시모프,황금가지,"판매지수 3,816",2013년 10월
4,46,대여금고,그렉 이건,허블,"판매지수 2,862",2024년 02월
4,47,레디 플레이어 투,어니스트 클라인,에이콘출판사,"판매지수 1,362",2024년 02월
4,48,국립존엄보장센터,남유하,서해문집,"판매지수 4,152",2022년 05월
4,49,은하수를 여행하는 히치하이커를 위한 안내서 1,더글러스 애덤스,책세상,"판매지수 10,500",2004년 12월
4,50,터널 103,유이제,창비,"판매지수 1,578",2024년 02월
4,51,마지막 증명,이하진,안전가옥,"판매지수 3,228",2024년 01월
4,52,내가 행복한 이유,그렉 이건,허블,"판매지수 1,788",2022년 08월
4,53,당신을 기다리고 있어,김보영,새파란상상 (파란미디어),"판매지수 11,112",2020년 05월
4,54,나 같은 기계들,이언 매큐언,문학동네,"판매지수 1,284",2023년 08월
4,55,목소리를 드릴게요,정세랑,아작,"판매지수 4,353",2020년 01월
4,56,킨,옥타비아 버틀러,비채,"판매지수 2,082",2016년 05월
4,57,스코치 트라이얼,제임스 대시너,문학수첩,"판매지수 2,541",2012년 07월
4,58,미래로 가는 사람들,김보영,새파란상상 (파란미디어),"판매지수 3,954",2020년 05월
4,59,"땡스 갓, 잇츠 프라이데이",심너울,안전가옥,"판매지수 1,782",2020년 01월
4,60,고양이 1,베르나르 베르베르,열린책들,"판매지수 2,352",2018년 05월
4,61,해저 2만리,쥘 베른,작가정신,"판매지수 2,334",2009년 09월
4,62,당신에게 가고 있어,김보영,새파란상상 (파란미디어),"판매지수 4,920",2020년 05월
4,63,고양이 2,베르나르 베르베르,열린책들,"판매지수 2,112",2018년 05월
4,64,떠나가는 관들에게,연마노,황금가지,판매지수 432,2024년 04월
4,65,미키7 : 반물질의 블루스,에드워드 애슈턴,황금가지,"판매지수 2,454",2023년 11월
4,66,태초에 외계인이 지구를 평평하게 창조하였으니,문이소,안온북스,"판매지수 1,050",2023년 09월
4,67,므레모사,김초엽,현대문학,"판매지수 2,544",2021년 12월
4,68,유령해마,문목하,아작,"판매지수 1,770",2021년 04월
4,69,선더헤드,닐 셔스터먼,열린책들,"판매지수 2,712",2023년 02월
4,70,2050 미래사회,우연이,열린인공지능,판매지수 390,2024년 04월
4,71,파피용,베르나르 베르베르,열린책들,"판매지수 4,074",2023년 12월
4,72,소심한 사람들만 남았다,김이환,북다,"판매지수 1,566",2023년 06월
4,73,듄 신장판 4,프랭크 허버트,황금가지,"판매지수 1,986",2021년 01월
4,74,SF 명예의 전당 1,아이작 아시모프,오멜라스,"판매지수 1,512",2010년 06월
4,75,영원한 저녁의 연인들,서윤빈,래빗홀,판매지수 444,2024년 04월
4,76,프랭크 허버트 단편 걸작선 세트,프랭크 허버트,황금가지,판매지수 762,2024년 02월
4,77,노 휴먼스 랜드,김정,창비,"판매지수 3,462",2023년 07월
4,78,행성 1,베르나르 베르베르,열린책들,"판매지수 1,572",2022년 05월
4,79,숨 (리커버),테드 창,엘리,판매지수 966,2022년 04월
4,80,신세계에서 2,기시 유스케,해냄,"판매지수 1,272",2020년 11월
4,81,스텔라 오디세이 트릴로지 세트,김보영,새파란상상 (파란미디어),"판매지수 3,504",2020년 05월
4,82,종소리,닐 셔스터먼,열린책들,"판매지수 2,334",2023년 02월
4,83,행성 2,베르나르 베르베르,열린책들,"판매지수 1,584",2022년 05월
4,84,문명 2,베르나르 베르베르,열린책들,"판매지수 2,154",2021년 05월
4,85,신세계에서 1,기시 유스케,해냄,"판매지수 1,284",2020년 11월
4,86,얼마나 닮았는가,김보영,아작,"판매지수 1,974",2020년 10월
4,87,여성작가 SF 단편모음집,김지현 (아밀),온우주,판매지수 744,2018년 03월
4,88,파운데이션,아이작 아시모프,황금가지,"판매지수 1,698",2013년 10월
4,89,오류가 발생했습니다,이산화,안전가옥,"판매지수 1,008",2024년 02월
4,90,화성과 나,배명훈,래빗홀,"판매지수 1,680",2023년 11월
4,91,지구 속 여행,쥘 베른,열림원,"판매지수 1,158",2022년 06월
4,92,솔라리스,스타니스와프 렘,민음사,판매지수 924,2022년 02월
4,93,듄 신장판 5,프랭크 허버트,황금가지,"판매지수 1,602",2021년 01월
4,94,기억 1,베르나르 베르베르,열린책들,"판매지수 1,668",2020년 05월
4,95,나는 입이 없다 그리고 나는 비명을 질러야 한다,이수현,아작,"판매지수 2,760",2017년 07월
4,96,별의 계승자 1,제임스 P. 호건,아작,"판매지수 1,080",2016년 07월
4,97,노인의 전쟁,존 스칼지,샘터,판매지수 906,2009년 01월
4,98,달빛수사,연여름,황금가지,판매지수 852,2023년 11월
4,99,"AI 몸피로봇, 로댕",구연상,아트레이크,판매지수 552,2024년 02월
4,100,무뇌 변호사,신조하,네오픽션,판매지수 552,2024년 01월
5,1,삼체 1~3 세트,류츠신,자음과모음,"판매지수 112,236",2024년 06월
5,2,[예스리커버] 우리가 빛의 속도로 갈 수 없다면,김초엽,허블,"판매지수 53,538",2019년 06월
5,3,지구 끝의 온실,김초엽,자이언트북스,"판매지수 57,006",2021년 08월
5,4,천 개의 파랑,천선란,허블,"판매지수 55,245",2020년 08월
5,5,프로젝트 헤일메리,앤디 위어,알에이치코리아(RHK),"판매지수 60,555",2021년 05월
5,6,종의 기원담,김보영,아작,"판매지수 8,652",2023년 06월
5,7,듄 신장판 전집 세트,프랭크 허버트,황금가지,"판매지수 28,932",2021년 01월
5,8,저주토끼,정보라,래빗홀,"판매지수 25,566",2023년 04월
5,9,[예스리커버] 『당신 인생의 이야기』 + 『숨』 리커버 세트,테드 창,엘리,"판매지수 7,146",2024년 04월
5,10,심판,베르나르 베르베르,열린책들,"판매지수 17,298",2020년 08월
5,11,당신 인생의 이야기,테드 창,엘리,"판매지수 19,269",2016년 10월
5,12,마션,앤디 위어,알에이치코리아(RHK),"판매지수 13,500",2021년 05월
5,13,숨,테드 창,엘리,"판매지수 10,953",2019년 05월
5,14,듄 신장판 1,프랭크 허버트,황금가지,"판매지수 18,270",2021년 01월
5,15,꿀벌의 예언 2,베르나르 베르베르,열린책들,"판매지수 13,176",2023년 06월
5,16,꿀벌의 예언 1,베르나르 베르베르,열린책들,"판매지수 13,170",2023년 06월
5,17,청혼,배명훈,북하우스,"판매지수 2,808",2024년 04월
5,18,수확자 시리즈 세트,닐 셔스터먼,열린책들,"판매지수 9,018",2023년 02월
5,19,돌이킬 수 있는,문목하,아작,"판매지수 21,552",2018년 12월
5,20,제노사이드,다카노 가즈아키,황금가지,"판매지수 10,833",2012년 06월
5,21,화씨 451,레이 브래드버리,황금가지,"판매지수 11,304",2009년 03월
5,22,지구 생물체는 항복하라,정보라,래빗홀,"판매지수 10,866",2024년 01월
5,23,듄 신장판 2,프랭크 허버트,황금가지,"판매지수 6,888",2021년 01월
5,24,어떤 물질의 사랑,천선란,아작,"판매지수 7,071",2020년 07월
5,25,안드로이드는 전기양의 꿈을 꾸는가?,필립 K. 딕,폴라북스,"판매지수 6,228",2013년 09월
5,26,"아이, 로봇",아이작 아시모프,우리교육,"판매지수 6,327",2008년 07월
5,27,종이 동물원,켄 리우,황금가지,"판매지수 7,821",2018년 11월
5,28,은하수를 여행하는 히치하이커를 위한 안내서 1,더글러스 애덤스,책세상,"판매지수 10,500",2004년 12월
5,29,수확자,닐 셔스터먼,열린책들,"판매지수 8,778",2023년 02월
5,30,이끼숲,천선란,자이언트북스,"판매지수 9,246",2023년 05월
5,31,미키7,에드워드 애슈턴,황금가지,"판매지수 5,052",2022년 07월
5,32,역병의 바다,김보영,알마,판매지수 984,2020년 05월
5,33,당신 인생의 이야기 (리커버),테드 창,엘리,"판매지수 7,236",2020년 01월
5,34,다섯 번째 감각,김보영,아작,"판매지수 4,269",2022년 02월
5,35,2024 제7회 한국과학문학상 수상작품집,장민,허블,"판매지수 4,032",2024년 05월
5,36,아르테미스,앤디 위어,알에이치코리아(RHK),"판매지수 6,282",2021년 05월
5,37,미키7 소설 세트,에드워드 애슈턴,황금가지,"판매지수 8,538",2023년 11월
5,38,스코치 트라이얼,제임스 대시너,문학수첩,"판매지수 2,541",2012년 07월
5,39,듄 신장판 3,프랭크 허버트,황금가지,"판매지수 3,264",2021년 01월
5,40,[예스리커버] 고양이 합본판,베르나르 베르베르,열린책들,"판매지수 5,898",2023년 04월
5,41,당신을 기다리고 있어,김보영,새파란상상 (파란미디어),"판매지수 11,112",2020년 05월
5,42,목소리를 드릴게요,정세랑,아작,"판매지수 4,353",2020년 01월
5,43,당신들은 이렇게 시간 전쟁에서 패배한다,아말 엘모흐타르,황금가지,"판매지수 1,740",2021년 07월
5,44,마지막 증명,이하진,안전가옥,"판매지수 3,228",2024년 01월
5,45,당신에게 가고 있어,김보영,새파란상상 (파란미디어),"판매지수 4,920",2020년 05월
5,46,파운데이션 완전판 세트,아이작 아시모프,황금가지,"판매지수 3,816",2013년 10월
5,47,은하수를 여행하는 히치하이커를 위한 안내서 합본,더글러스 애덤스,책세상,"판매지수 8,313",2005년 12월
5,48,은하수를 여행하는 히치하이커를 위한 안내서 2,더글러스 애덤스,책세상,"판매지수 4,299",2004년 12월
5,49,듄의 세계,톰 허들스턴,황금가지,"판매지수 6,672",2024년 01월
5,50,내가 행복한 이유,그렉 이건,허블,"판매지수 1,788",2022년 08월
5,51,므레모사,김초엽,현대문학,"판매지수 2,544",2021년 12월
5,52,대여금고,그렉 이건,허블,"판매지수 2,862",2024년 02월
5,53,나는 입이 없다 그리고 나는 비명을 질러야 한다,이수현,아작,"판매지수 2,760",2017년 07월
5,54,라스트 젤리 샷,청예,허블,"판매지수 2,757",2023년 08월
5,55,당신이 보고 싶어하는 세상,장강명,문학동네,"판매지수 5,556",2023년 07월
5,56,쿼런틴,그렉 이건,허블,"판매지수 5,010",2022년 12월
5,57,소심한 사람들만 남았다,김이환,북다,"판매지수 1,566",2023년 06월
5,58,선더헤드,닐 셔스터먼,열린책들,"판매지수 2,712",2023년 02월
5,59,국립존엄보장센터,남유하,서해문집,"판매지수 4,152",2022년 05월
5,60,고양이 2,베르나르 베르베르,열린책들,"판매지수 2,112",2018년 05월
5,61,시녀 이야기,마거릿 애트우드,황금가지,"판매지수 2,814",2018년 04월
5,62,미키7 : 반물질의 블루스,에드워드 애슈턴,황금가지,"판매지수 2,454",2023년 11월
5,63,기억 2,베르나르 베르베르,열린책들,"판매지수 1,536",2020년 05월
5,64,기억 1,베르나르 베르베르,열린책들,"판매지수 1,668",2020년 05월
5,65,제2회 한국과학문학상 수상작품집,김초엽,허블,"판매지수 2,304",2018년 03월
5,66,터널 103,유이제,창비,"판매지수 1,578",2024년 02월
5,67,달빛수사,연여름,황금가지,판매지수 852,2023년 11월
5,68,타나토노트 세트,베르나르 베르베르,열린책들,"판매지수 1,584",2000년 09월
5,69,은하수를 여행하는 히치하이커를 위한 안내서 3,더글러스 애덤스,책세상,"판매지수 2,070",2004년 12월
5,70,파피용,베르나르 베르베르,열린책들,"판매지수 4,074",2023년 12월
5,71,종소리,닐 셔스터먼,열린책들,"판매지수 2,334",2023년 02월
5,72,듄 신장판 4,프랭크 허버트,황금가지,"판매지수 1,986",2021년 01월
5,73,고양이 1,베르나르 베르베르,열린책들,"판매지수 2,352",2018년 05월
5,74,라마와의 랑데부,아서 C. 클라크,아작,"판매지수 1,944",2017년 03월
5,75,2001 스페이스 오디세이,아서 C. 클라크,황금가지,"판매지수 1,164",2017년 02월
5,76,부서진 대지 3부작 세트,N. K. 제미신,황금가지,"판매지수 1,746",2020년 11월
5,77,콘택트 1,칼 에드워드 세이건,사이언스북스,"판매지수 1,548",2001년 12월
5,78,레디 플레이어 투,어니스트 클라인,에이콘출판사,"판매지수 1,362",2024년 02월
5,79,2023 제6회 한국과학문학상 수상작품집,한이솔,허블,"판매지수 1,200",2023년 05월
5,80,문명 2,베르나르 베르베르,열린책들,"판매지수 2,154",2021년 05월
5,81,타워,배명훈,문학과지성사,"판매지수 1,686",2020년 02월
5,82,죽음 2,베르나르 베르베르,열린책들,"판매지수 1,128",2019년 05월
5,83,SF 명예의 전당 1,아이작 아시모프,오멜라스,"판매지수 1,512",2010년 06월
5,84,뉴로맨서,윌리엄 깁슨,황금가지,"판매지수 2,178",2005년 05월
5,85,콘택트 2,칼 에드워드 세이건,사이언스북스,"판매지수 1,416",2001년 12월
5,86,화성과 나,배명훈,래빗홀,"판매지수 1,680",2023년 11월
5,87,숨 (리커버),테드 창,엘리,판매지수 966,2022년 04월
5,88,"땡스 갓, 잇츠 프라이데이",심너울,안전가옥,"판매지수 1,782",2020년 01월
5,89,나는 슈뢰딩거의 고양이로소이다,원종우,아토포스,"판매지수 1,488",2019년 12월
5,90,여성작가 SF 단편모음집,김지현 (아밀),온우주,판매지수 744,2018년 03월
5,91,스페이스 오디세이 완전판 세트,아서 C. 클라크,황금가지,"판매지수 1,080",2017년 02월
5,92,킨,옥타비아 버틀러,비채,"판매지수 2,082",2016년 05월
5,93,파운데이션,아이작 아시모프,황금가지,"판매지수 1,698",2013년 10월
5,94,은하영웅전설 완전판 스페셜 박스 세트,다나카 요시키,디앤씨미디어(D&C미디어),"판매지수 1,164",2011년 10월
5,95,프랭크 허버트 단편 걸작선 세트,프랭크 허버트,황금가지,판매지수 762,2024년 02월
5,96,그러나 누군가는 더 검은 밤을 원한다,우다영,문학과지성사,"판매지수 2,106",2023년 12월
5,97,미래과거시제,배명훈,북하우스,"판매지수 1,824",2023년 03월
5,98,솔라리스,스타니스와프 렘,민음사,판매지수 924,2022년 02월
5,99,은밀한 결정,오가와 요코,문학동네,판매지수 966,2021년 10월
5,100,문명 1,베르나르 베르베르,열린책들,"판매지수 1,836",2021년 05월
6,1,삼체 1~3 세트,류츠신,자음과모음,"판매지수 112,236",2024년 06월
6,2,당신을 기다리고 있어,김보영,새파란상상 (파란미디어),"판매지수 11,112",2020년 05월
6,3,프로젝트 헤일메리,앤디 위어,알에이치코리아(RHK),"판매지수 60,555",2021년 05월
6,4,지구 끝의 온실,김초엽,자이언트북스,"판매지수 57,006",2021년 08월
6,5,천 개의 파랑,천선란,허블,"판매지수 55,245",2020년 08월
6,6,[예스리커버] 우리가 빛의 속도로 갈 수 없다면,김초엽,허블,"판매지수 53,538",2019년 06월
6,7,은랑전,켄 리우,황금가지,"판매지수 4,008",2024년 06월
6,8,2024 제7회 한국과학문학상 수상작품집,장민,허블,"판매지수 4,032",2024년 05월
6,9,저주토끼,정보라,래빗홀,"판매지수 25,566",2023년 04월
6,10,당신에게 가고 있어,김보영,새파란상상 (파란미디어),"판매지수 4,920",2020년 05월
6,11,심판,베르나르 베르베르,열린책들,"판매지수 17,298",2020년 08월
6,12,듄 신장판 전집 세트,프랭크 허버트,황금가지,"판매지수 28,932",2021년 01월
6,13,마션,앤디 위어,알에이치코리아(RHK),"판매지수 13,500",2021년 05월
6,14,종이 동물원,켄 리우,황금가지,"판매지수 7,821",2018년 11월
6,15,당신 인생의 이야기,테드 창,엘리,"판매지수 19,269",2016년 10월
6,16,첫사랑의 침공,권혁일,안전가옥,"판매지수 6,138",2024년 06월
6,17,[예스리커버] 『당신 인생의 이야기』 + 『숨』 리커버 세트,테드 창,엘리,"판매지수 7,146",2024년 04월
6,18,꿀벌의 예언 2,베르나르 베르베르,열린책들,"판매지수 13,176",2023년 06월
6,19,꿀벌의 예언 1,베르나르 베르베르,열린책들,"판매지수 13,170",2023년 06월
6,20,어떤 물질의 사랑,천선란,아작,"판매지수 7,071",2020년 07월
6,21,종의 기원담,김보영,아작,"판매지수 8,652",2023년 06월
6,22,제노사이드,다카노 가즈아키,황금가지,"판매지수 10,833",2012년 06월
6,23,미래로 가는 사람들,김보영,새파란상상 (파란미디어),"판매지수 3,954",2020년 05월
6,24,이끼숲,천선란,자이언트북스,"판매지수 9,246",2023년 05월
6,25,듄 신장판 1,프랭크 허버트,황금가지,"판매지수 18,270",2021년 01월
6,26,스텔라 오디세이 트릴로지 세트,김보영,새파란상상 (파란미디어),"판매지수 3,504",2020년 05월
6,27,돌이킬 수 있는,문목하,아작,"판매지수 21,552",2018년 12월
6,28,숨,테드 창,엘리,"판매지수 10,953",2019년 05월
6,29,수확자 시리즈 세트,닐 셔스터먼,열린책들,"판매지수 9,018",2023년 02월
6,30,화씨 451,레이 브래드버리,황금가지,"판매지수 11,304",2009년 03월
6,31,"아이, 로봇",아이작 아시모프,우리교육,"판매지수 6,327",2008년 07월
6,32,듄 신장판 2,프랭크 허버트,황금가지,"판매지수 6,888",2021년 01월
6,33,수확자,닐 셔스터먼,열린책들,"판매지수 8,778",2023년 02월
6,34,아르테미스,앤디 위어,알에이치코리아(RHK),"판매지수 6,282",2021년 05월
6,35,[예스리커버] 고양이 합본판,베르나르 베르베르,열린책들,"판매지수 5,898",2023년 04월
6,36,은하수를 여행하는 히치하이커를 위한 안내서 1,더글러스 애덤스,책세상,"판매지수 10,500",2004년 12월
6,37,안드로이드는 전기양의 꿈을 꾸는가?,필립 K. 딕,폴라북스,"판매지수 6,228",2013년 09월
6,38,청혼,배명훈,북하우스,"판매지수 2,808",2024년 04월
6,39,30일의 밤,블레이크 크라우치,푸른숲,"판매지수 1,374",2022년 09월
6,40,호모 콰트로스 : 내전편,우석훈,해피북스투유,판매지수 504,2024년 05월
6,41,라스트 젤리 샷,청예,허블,"판매지수 2,757",2023년 08월
6,42,다섯 번째 감각,김보영,아작,"판매지수 4,269",2022년 02월
6,43,지구 생물체는 항복하라,정보라,래빗홀,"판매지수 10,866",2024년 01월
6,44,당신 인생의 이야기 (리커버),테드 창,엘리,"판매지수 7,236",2020년 01월
6,45,목소리를 드릴게요,정세랑,아작,"판매지수 4,353",2020년 01월
6,46,마지막 증명,이하진,안전가옥,"판매지수 3,228",2024년 01월
6,47,듄 신장판 3,프랭크 허버트,황금가지,"판매지수 3,264",2021년 01월
6,48,시녀 이야기,마거릿 애트우드,황금가지,"판매지수 2,814",2018년 04월
6,49,파운데이션 완전판 세트,아이작 아시모프,황금가지,"판매지수 3,816",2013년 10월
6,50,파피용,베르나르 베르베르,열린책들,"판매지수 4,074",2023년 12월
6,51,나는 입이 없다 그리고 나는 비명을 질러야 한다,이수현,아작,"판매지수 2,760",2017년 07월
6,52,2023 제6회 한국과학문학상 수상작품집,한이솔,허블,"판매지수 1,200",2023년 05월
6,53,듄 신장판 4,프랭크 허버트,황금가지,"판매지수 1,986",2021년 01월
6,54,제2회 한국과학문학상 수상작품집,김초엽,허블,"판매지수 2,304",2018년 03월
6,55,킨,옥타비아 버틀러,비채,"판매지수 2,082",2016년 05월
6,56,은하수를 여행하는 히치하이커를 위한 안내서 합본,더글러스 애덤스,책세상,"판매지수 8,313",2005년 12월
6,57,선더헤드,닐 셔스터먼,열린책들,"판매지수 2,712",2023년 02월
6,58,타나토노트 세트,베르나르 베르베르,열린책들,"판매지수 1,584",2000년 09월
6,59,스코치 트라이얼,제임스 대시너,문학수첩,"판매지수 2,541",2012년 07월
6,60,당신이 보고 싶어하는 세상,장강명,문학동네,"판매지수 5,556",2023년 07월
6,61,내가 행복한 이유,그렉 이건,허블,"판매지수 1,788",2022년 08월
6,62,미키7,에드워드 애슈턴,황금가지,"판매지수 5,052",2022년 07월
6,63,당신들은 이렇게 시간 전쟁에서 패배한다,아말 엘모흐타르,황금가지,"판매지수 1,740",2021년 07월
6,64,얼마나 닮았는가,김보영,아작,"판매지수 1,974",2020년 10월
6,65,멋진 신세계,올더스 헉슬리,소담출판사,"판매지수 1,482",2019년 09월
6,66,7인의 집행관,김보영,폴라북스,"판매지수 1,440",2023년 07월
6,67,종소리,닐 셔스터먼,열린책들,"판매지수 2,334",2023년 02월
6,68,신세계에서 2,기시 유스케,해냄,"판매지수 1,272",2020년 11월
6,69,"땡스 갓, 잇츠 프라이데이",심너울,안전가옥,"판매지수 1,782",2020년 01월
6,70,뉴로맨서,윌리엄 깁슨,황금가지,"판매지수 2,178",2005년 05월
6,71,은하수를 여행하는 히치하이커를 위한 안내서 2,더글러스 애덤스,책세상,"판매지수 4,299",2004년 12월
6,72,라비헴 폴리스 2049,박애진,폴라북스,판매지수 462,2024년 05월
6,73,대여금고,그렉 이건,허블,"판매지수 2,862",2024년 02월
6,74,악의 유전학,임야비,쌤앤파커스,"판매지수 1,332",2023년 09월
6,75,2022 제5회 한국과학문학상 수상작품집,서윤빈,허블,판매지수 666,2022년 05월
6,76,512번째 우주,김아영,자이언트북스,판매지수 258,2024년 06월
6,77,DAN,마케마케,하모니북(harmonybook),판매지수 126,2024년 06월
6,78,수도승과 로봇 시리즈 세트,베키 체임버스,황금가지,판매지수 474,2024년 05월
6,79,미키7 소설 세트,에드워드 애슈턴,황금가지,"판매지수 8,538",2023년 11월
6,80,소심한 사람들만 남았다,김이환,북다,"판매지수 1,566",2023년 06월
6,81,호,정보라,읻다,"판매지수 1,170",2023년 05월
6,82,푸른 행성이 있었다,프랑수아 를로르,마시멜로,판매지수 720,2022년 11월
6,83,국립존엄보장센터,남유하,서해문집,"판매지수 4,152",2022년 05월
6,84,신세계에서 1,기시 유스케,해냄,"판매지수 1,284",2020년 11월
6,85,기억 1,베르나르 베르베르,열린책들,"판매지수 1,668",2020년 05월
6,86,2001 스페이스 오디세이,아서 C. 클라크,황금가지,"판매지수 1,164",2017년 02월
6,87,파운데이션,아이작 아시모프,황금가지,"판매지수 1,698",2013년 10월
6,88,은하수를 여행하는 히치하이커를 위한 안내서 3,더글러스 애덤스,책세상,"판매지수 2,070",2004년 12월
6,89,그러나 누군가는 더 검은 밤을 원한다,우다영,문학과지성사,"판매지수 2,106",2023년 12월
6,90,미키7 : 반물질의 블루스,에드워드 애슈턴,황금가지,"판매지수 2,454",2023년 11월
6,91,나 같은 기계들,이언 매큐언,문학동네,"판매지수 1,284",2023년 08월
6,92,80일간의 세계일주,쥘 베른,열림원,"판매지수 1,092",2022년 06월
6,93,므레모사,김초엽,현대문학,"판매지수 2,544",2021년 12월
6,94,문명 1,베르나르 베르베르,열린책들,"판매지수 1,836",2021년 05월
6,95,라마와의 랑데부,아서 C. 클라크,아작,"판매지수 1,944",2017년 03월
6,96,별의 계승자 1,제임스 P. 호건,아작,"판매지수 1,080",2016년 07월
6,97,해저 2만리,쥘 베른,작가정신,"판매지수 2,334",2009년 09월
6,98,쿼런틴,그렉 이건,허블,"판매지수 5,010",2022년 12월
6,99,요람 행성,박해울,읻다,판매지수 510,2024년 07월
6,100,듄의 세계,톰 허들스턴,황금가지,"판매지수 6,672",2024년 01월
7,1,지구 끝의 온실,김초엽,자이언트북스,"판매지수 57,006",2021년 08월
7,2,삼체 1~3 세트,류츠신,자음과모음,"판매지수 112,236",2024년 06월
7,3,천 개의 파랑,천선란,허블,"판매지수 55,245",2020년 08월
7,4,프로젝트 헤일메리,앤디 위어,알에이치코리아(RHK),"판매지수 60,555",2021년 05월
7,5,돌이킬 수 있는,문목하,아작,"판매지수 21,552",2018년 12월
7,6,[예스리커버] 우리가 빛의 속도로 갈 수 없다면,김초엽,허블,"판매지수 53,538",2019년 06월
