Month,순위,제목,저자,출판사,판매지수,출판 년월,Genre
3,41,심판,베르나르 베르베르,열린책들,"판매지수 17,298",2020년 08월,SF
3,42,그리고 아무도 없었다,애거사 크리스티,황금가지,"판매지수 24,378",2013년 12월,Mystery
3,43,전지적 독자 시점 PART 1 - 01,싱숑,비채,"판매지수 19,179",2022년 01월,Fantasy
3,44,블랙 쇼맨과 이름 없는 마을의 살인,히가시노 게이고,알에이치코리아(RHK),"판매지수 5,334",2020년 11월,Mystery
3,45,코너스톤 셜록 홈즈 전집,아서 코난 도일,코너스톤(도서),"판매지수 17,406",2016년 01월,Mystery
3,46,전지적 독자 시점 PART 5 - 02,싱숑,비채,"판매지수 15,792",2023년 09월,Fantasy
3,47,전지적 독자 시점 PART 4 - 04,싱숑,비채,"판매지수 15,084",2023년 09월,Fantasy
3,48,해리포터 1~4부 세트,J.K. 롤링,문학수첩,"판매지수 10,554",2019년 11월,Fantasy
3,49,해리포터와 아즈카반의 죄수 2,J.K. 롤링,문학수첩,"판매지수 13,218",2019년 11월,Fantasy
3,50,전지적 독자 시점 PART 5 - 01,싱숑,비채,"판매지수 15,396",2023년 09월,Fantasy
3,51,전지적 독자 시점 PART 1 - 02,싱숑,비채,"판매지수 16,500",2022년 01월,Fantasy
3,52,전지적 독자 시점 PART 4 - 03,싱숑,비채,"판매지수 15,024",2023년 09월,Fantasy
3,53,해리포터와 불의 잔 1,J.K. 롤링,문학수첩,"판매지수 12,006",2019년 11월,Fantasy
3,54,숨,테드 창,엘리,"판매지수 10,953",2019년 05월,SF
3,55,해리 포터와 비밀의 방 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 16,338",2021년 10월,Fantasy
3,56,누굴 죽였을까,정해연,북다,"판매지수 5,076",2024년 02월,Mystery
3,57,속임수의 섬,히가시가와 도쿠야,북다,"판매지수 5,094",2024년 01월,Mystery
3,58,전지적 독자 시점 PART 4 - 02,싱숑,비채,"판매지수 15,126",2023년 09월,Fantasy
3,59,마션,앤디 위어,알에이치코리아(RHK),"판매지수 13,500",2021년 05월,SF
3,60,해리포터와 불의 잔 2,J.K. 롤링,문학수첩,"판매지수 11,706",2019년 11월,Fantasy
3,61,노 휴먼스 랜드,김정,창비,"판매지수 3,462",2023년 07월,SF
3,62,전지적 독자 시점 PART 2 - 01,싱숑,비채,"판매지수 15,270",2023년 01월,Fantasy
3,63,해리 포터 마법 연감,J.K. 롤링,문학수첩,"판매지수 12,876",2023년 12월,Fantasy
3,64,전지적 독자 시점 PART 4 - 01,싱숑,비채,"판매지수 14,712",2023년 09월,Fantasy
3,65,전지적 독자 시점 PART 2 - 02,싱숑,비채,"판매지수 15,576",2023년 01월,Fantasy
3,66,전지적 독자 시점 PART 1 - 08,싱숑,비채,"판매지수 14,304",2022년 01월,Fantasy
3,67,남은 인생 10년,고사카 루카,모모,"판매지수 29,397",2024년 03월,Romance
3,68,[예스리커버] 트로피컬 나이트,조예은,한겨레출판,"판매지수 10,269",2023년 08월,Mystery
3,69,해리포터 5~7부 세트,J.K. 롤링,문학수첩,"판매지수 12,558",2020년 02월,Fantasy
3,70,전지적 독자 시점 PART 1 - 04,싱숑,비채,"판매지수 14,394",2022년 01월,Fantasy
3,71,전지적 독자 시점 PART 1 - 03,싱숑,비채,"판매지수 15,264",2022년 01월,Fantasy
3,72,화씨 451,레이 브래드버리,황금가지,"판매지수 11,304",2009년 03월,SF
3,73,꿀벌의 예언 1,베르나르 베르베르,열린책들,"판매지수 13,170",2023년 06월,SF
3,74,전지적 독자 시점 PART 2 - 03,싱숑,비채,"판매지수 15,672",2023년 01월,Fantasy
3,75,전지적 독자 시점 PART 1 - 06,싱숑,비채,"판매지수 13,866",2022년 01월,Fantasy
3,76,전지적 독자 시점 PART 1 - 05,싱숑,비채,"판매지수 13,602",2022년 01월,Fantasy
3,77,해리포터와 불의 잔 4,J.K. 롤링,문학수첩,"판매지수 10,890",2019년 11월,Fantasy
3,78,지구 생물체는 항복하라,정보라,래빗홀,"판매지수 10,866",2024년 01월,SF
3,79,해피엔딩에서 너를 기다릴게,산다 치에,알에이치코리아(RHK),"판매지수 13,239",2023년 01월,Romance
3,80,꿀벌의 예언 2,베르나르 베르베르,열린책들,"판매지수 13,176",2023년 06월,SF
3,81,가면산장 살인사건,히가시노 게이고,재인,"판매지수 16,269",2014년 09월,Mystery
3,82,해리 포터와 아즈카반의 죄수 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 21,231",2023년 10월,Fantasy
3,83,전지적 독자 시점 PART 3 - 03,싱숑,비채,"판매지수 15,090",2023년 01월,Fantasy
3,84,해리포터와 불의 잔 3,J.K. 롤링,문학수첩,"판매지수 10,986",2019년 11월,Fantasy
3,85,고려거란전쟁 (하),길승수,들녘,"판매지수 6,234",2023년 11월,History
3,86,요괴어사,설민석,단꿈아이,"판매지수 7,512",2023년 04월,Fantasy
3,87,전지적 독자 시점 PART 3 - 02,싱숑,비채,"판매지수 15,498",2023년 01월,Fantasy
3,88,너의 췌장을 먹고 싶어 (일반판),스미노 요루,소미미디어,"판매지수 11,436",2017년 04월,Romance
3,89,전지적 독자 시점 PART 3 - 01,싱숑,비채,"판매지수 15,684",2023년 01월,Fantasy
3,90,카지노,김진명,새움,"판매지수 20,130",2022년 12월,Mystery
3,91,전지적 독자 시점 PART 1 - 07,싱숑,비채,"판매지수 13,566",2022년 01월,Fantasy
3,92,달의 아이,최윤석,포레스트북스,"판매지수 9,312",2023년 09월,Fantasy
3,93,고려거란전쟁 (상),길승수,들녘,"판매지수 6,618",2023년 11월,History
3,94,"고양이 식당, 행복을 요리합니다",다카하시 유타,빈페이지,"판매지수 8,571",2023년 05월,Fantasy
3,95,고백의 이유,서은수,파란 (파란미디어),"판매지수 4,578",2024년 03월,Romance
3,96,"나는 내일, 어제의 너와 만난다",나나츠키 타카후미,영상출판미디어,"판매지수 10,890",2016년 02월,Romance
3,97,수확자 시리즈 세트,닐 셔스터먼,열린책들,"판매지수 9,018",2023년 02월,SF
3,98,라플라스의 마녀,히가시노 게이고,현대문학,"판매지수 18,531",2016년 01월,Mystery
3,99,돌이킬 수 있는,문목하,아작,"판매지수 21,552",2018년 12월,Mystery
3,100,대여금고,그렉 이건,허블,"판매지수 2,862",2024년 02월,SF
4,1,삼체 1~3 세트,류츠신,자음과모음,"판매지수 112,236",2024년 06월,SF
4,2,내일의 으뜸,김빵,다향,"판매지수 57,792",2024년 05월,Fantasy
4,3,세상의 마지막 기차역,무라세 다케시,모모,"판매지수 133,161",2022년 05월,Fantasy
4,4,남은 인생 10년,고사카 루카,모모,"판매지수 29,397",2024년 03월,Romance
4,5,프로젝트 헤일메리,앤디 위어,알에이치코리아(RHK),"판매지수 60,555",2021년 05월,SF
4,6,메리골드 마음 사진관,윤정은,북로망스,"판매지수 58,089",2024년 01월,Fantasy
4,7,블랙 쇼맨과 운명의 바퀴,히가시노 게이고,알에이치코리아(RHK),"판매지수 24,054",2024년 03월,Mystery
4,8,[예스리커버] 우리가 빛의 속도로 갈 수 없다면,김초엽,허블,"판매지수 53,538",2019년 06월,SF
4,9,지구 끝의 온실,김초엽,자이언트북스,"판매지수 57,006",2021년 08월,SF
4,10,달러구트 꿈 백화점,이미예,팩토리나인,"판매지수 59,394",2020년 07월,Fantasy
4,11,해리포터와 마법사의 돌 1,J.K. 롤링,문학수첩,"판매지수 35,988",2019년 11월,Fantasy
4,12,천 개의 파랑,천선란,허블,"판매지수 55,245",2020년 08월,SF
4,13,듄 신장판 전집 세트,프랭크 허버트,황금가지,"판매지수 28,932",2021년 01월,SF
4,14,해리포터와 마법사의 돌 2,J.K. 롤링,문학수첩,"판매지수 30,108",2019년 11월,Fantasy
4,15,잘못된 장소 잘못된 시간,질리언 매캘리스터,시옷북스,"판매지수 29,916",2023년 07월,Mystery
4,16,수상한 한의원,배명은,텍스티(TXTY),"판매지수 35,157",2024년 01월,Fantasy
4,17,"칵테일, 러브, 좀비",조예은,안전가옥,"판매지수 48,930",2020년 04월,Mystery
4,18,달러구트 꿈 백화점 2,이미예,팩토리나인,"판매지수 40,743",2021년 07월,Fantasy
4,19,듄 신장판 1,프랭크 허버트,황금가지,"판매지수 18,270",2021년 01월,SF
4,20,용의자 X의 헌신,히가시노 게이고,재인,"판매지수 48,414",2017년 08월,Mystery
4,21,해리 포터와 마법사의 돌 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 19,407",2020년 10월,Fantasy
4,22,저주토끼,정보라,래빗홀,"판매지수 25,566",2023년 04월,SF
4,23,금단의 마술,히가시노 게이고,재인,"판매지수 22,164",2024년 02월,Mystery
4,24,말하고 싶은 비밀,사쿠라 이이요,모모,"판매지수 37,827",2023년 12월,Romance
4,25,"오늘 밤, 거짓말의 세계에서 잊을 수 없는 사랑을",이치조 미사키,모모,"판매지수 28,656",2023년 11월,Romance
4,26,재와 물거품,김청귤,안전가옥,"판매지수 18,366",2021년 05월,Fantasy
4,27,직장 상사 악령 퇴치부,이사구,황금가지,"판매지수 9,078",2024년 02월,Mystery
4,28,해리포터와 비밀의 방 1,J.K. 롤링,문학수첩,"판매지수 19,068",2019년 11월,Fantasy
4,29,해리포터와 비밀의 방 2,J.K. 롤링,문학수첩,"판매지수 17,712",2019년 11월,Fantasy
4,30,해리 포터와 아즈카반의 죄수 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 21,231",2023년 10월,Fantasy
4,31,악의,히가시노 게이고,현대문학,"판매지수 30,816",2019년 07월,Mystery
4,32,해리 포터와 비밀의 방 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 16,338",2021년 10월,Fantasy
4,33,심판,베르나르 베르베르,열린책들,"판매지수 17,298",2020년 08월,SF
4,34,해리포터와 아즈카반의 죄수 1,J.K. 롤링,문학수첩,"판매지수 13,632",2019년 11월,Fantasy
4,35,"고양이 식당, 추억을 요리합니다",다카하시 유타,빈페이지,"판매지수 11,820",2023년 05월,Fantasy
4,36,해리포터와 아즈카반의 죄수 2,J.K. 롤링,문학수첩,"판매지수 13,218",2019년 11월,Fantasy
4,37,눈에 갇힌 외딴 산장에서,히가시노 게이고,재인,"판매지수 19,443",2023년 07월,Mystery
4,38,그리고 아무도 없었다,애거사 크리스티,황금가지,"판매지수 24,378",2013년 12월,Mystery
4,39,당신 인생의 이야기,테드 창,엘리,"판매지수 19,269",2016년 10월,SF
4,40,해리포터와 불의 잔 1,J.K. 롤링,문학수첩,"판매지수 12,006",2019년 11월,Fantasy
4,41,해리포터와 불의 잔 2,J.K. 롤링,문학수첩,"판매지수 11,706",2019년 11월,Fantasy
4,42,전지적 독자 시점 PART 1 - 01,싱숑,비채,"판매지수 19,179",2022년 01월,Fantasy
4,43,[예스리커버] 트로피컬 나이트,조예은,한겨레출판,"판매지수 10,269",2023년 08월,Mystery
4,44,이웃집 소시오패스의 사정,조예은,&(앤드),"판매지수 4,410",2024년 04월,Mystery
4,45,마션,앤디 위어,알에이치코리아(RHK),"판매지수 13,500",2021년 05월,SF
4,46,해리포터와 불의 잔 3,J.K. 롤링,문학수첩,"판매지수 10,986",2019년 11월,Fantasy
4,47,"나는 내일, 어제의 너와 만난다",나나츠키 타카후미,영상출판미디어,"판매지수 10,890",2016년 02월,Romance
4,48,나와 너의 365일,유이하,모모,"판매지수 17,976",2023년 03월,Romance
4,49,해리 포터 마법 연감,J.K. 롤링,문학수첩,"판매지수 12,876",2023년 12월,Fantasy
4,50,해리포터와 불의 잔 4,J.K. 롤링,문학수첩,"판매지수 10,890",2019년 11월,Fantasy
4,51,해리포터 1~4부 세트,J.K. 롤링,문학수첩,"판매지수 10,554",2019년 11월,Fantasy
4,52,법정유희,이가라시 리쓰토,리드비(READbie),"판매지수 2,628",2024년 03월,Mystery
4,53,전지적 독자 시점 PART 5 - 02,싱숑,비채,"판매지수 15,792",2023년 09월,Fantasy
4,54,전지적 독자 시점 PART 4 - 04,싱숑,비채,"판매지수 15,084",2023년 09월,Fantasy
4,55,전지적 독자 시점 PART 4 - 03,싱숑,비채,"판매지수 15,024",2023년 09월,Fantasy
4,56,전지적 독자 시점 PART 3 - 02,싱숑,비채,"판매지수 15,498",2023년 01월,Fantasy
4,57,전지적 독자 시점 PART 5 - 01,싱숑,비채,"판매지수 15,396",2023년 09월,Fantasy
4,58,전지적 독자 시점 PART 3 - 01,싱숑,비채,"판매지수 15,684",2023년 01월,Fantasy
4,59,듄 신장판 2,프랭크 허버트,황금가지,"판매지수 6,888",2021년 01월,SF
4,60,이문열 삼국지 세트,이문열,알에이치코리아(RHK),"판매지수 14,082",2020년 03월,History
4,61,수확자 시리즈 세트,닐 셔스터먼,열린책들,"판매지수 9,018",2023년 02월,SF
4,62,전지적 독자 시점 PART 4 - 01,싱숑,비채,"판매지수 14,712",2023년 09월,Fantasy
4,63,숨,테드 창,엘리,"판매지수 10,953",2019년 05월,SF
4,64,전지적 독자 시점 PART 4 - 02,싱숑,비채,"판매지수 15,126",2023년 09월,Fantasy
4,65,전지적 독자 시점 PART 3 - 03,싱숑,비채,"판매지수 15,090",2023년 01월,Fantasy
4,66,전지적 독자 시점 PART 2 - 02,싱숑,비채,"판매지수 15,576",2023년 01월,Fantasy
4,67,전지적 독자 시점 PART 1 - 03,싱숑,비채,"판매지수 15,264",2022년 01월,Fantasy
4,68,고백의 이유,서은수,파란 (파란미디어),"판매지수 4,578",2024년 03월,Romance
4,69,전지적 독자 시점 PART 2 - 01,싱숑,비채,"판매지수 15,270",2023년 01월,Fantasy
4,70,전지적 독자 시점 PART 1 - 02,싱숑,비채,"판매지수 16,500",2022년 01월,Fantasy
4,71,전지적 독자 시점 PART 1 - 08,싱숑,비채,"판매지수 14,304",2022년 01월,Fantasy
4,72,코너스톤 셜록 홈즈 전집,아서 코난 도일,코너스톤(도서),"판매지수 17,406",2016년 01월,Mystery
4,73,[예스리커버] 『당신 인생의 이야기』 + 『숨』 리커버 세트,테드 창,엘리,"판매지수 7,146",2024년 04월,SF
4,74,해리포터 5~7부 세트,J.K. 롤링,문학수첩,"판매지수 12,558",2020년 02월,Fantasy
4,75,꿀벌의 예언 1,베르나르 베르베르,열린책들,"판매지수 13,170",2023년 06월,SF
4,76,전지적 독자 시점 PART 1 - 05,싱숑,비채,"판매지수 13,602",2022년 01월,Fantasy
4,77,전지적 독자 시점 PART 2 - 03,싱숑,비채,"판매지수 15,672",2023년 01월,Fantasy
4,78,가면산장 살인사건,히가시노 게이고,재인,"판매지수 16,269",2014년 09월,Mystery
4,79,전지적 독자 시점 PART 1 - 07,싱숑,비채,"판매지수 13,566",2022년 01월,Fantasy
4,80,전지적 독자 시점 PART 1 - 04,싱숑,비채,"판매지수 14,394",2022년 01월,Fantasy
4,81,너의 췌장을 먹고 싶어 (일반판),스미노 요루,소미미디어,"판매지수 11,436",2017년 04월,Romance
4,82,속임수의 섬,히가시가와 도쿠야,북다,"판매지수 5,094",2024년 01월,Mystery
4,83,옥중 다큐소설 : 전두환,지만원,시스템,"판매지수 2,262",2024년 04월,History
4,84,전지적 독자 시점 PART 1 - 06,싱숑,비채,"판매지수 13,866",2022년 01월,Fantasy
4,85,너는 달밤에 빛나고,사노 테츠야,디앤씨미디어(D&C미디어),"판매지수 9,828",2018년 04월,Romance
4,86,살육에 이르는 병,아비코 다케마루,검은숲,"판매지수 10,866",2016년 07월,Horror
4,87,블랙 쇼맨과 이름 없는 마을의 살인,히가시노 게이고,알에이치코리아(RHK),"판매지수 5,334",2020년 11월,Mystery
4,88,종의 기원담,김보영,아작,"판매지수 8,652",2023년 06월,SF
4,89,수확자,닐 셔스터먼,열린책들,"판매지수 8,778",2023년 02월,SF
4,90,검은 집,기시 유스케,창해(새우와 고래),"판매지수 3,972",2004년 08월,Mystery
4,91,해피엔딩에서 너를 기다릴게,산다 치에,알에이치코리아(RHK),"판매지수 13,239",2023년 01월,Romance
4,92,꿀벌의 예언 2,베르나르 베르베르,열린책들,"판매지수 13,176",2023년 06월,SF
4,93,해리포터와 불사조 기사단 2,J.K. 롤링,문학수첩,"판매지수 7,188",2019년 12월,Fantasy
4,94,라플라스의 마녀,히가시노 게이고,현대문학,"판매지수 18,531",2016년 01월,Mystery
4,95,누굴 죽였을까,정해연,북다,"판매지수 5,076",2024년 02월,Mystery
4,96,지구 생물체는 항복하라,정보라,래빗홀,"판매지수 10,866",2024년 01월,SF
4,97,해리포터와 불사조 기사단 1,J.K. 롤링,문학수첩,"판매지수 7,374",2019년 12월,Fantasy
4,98,봉제인형 살인사건,다니엘 콜,북플라자,"판매지수 7,662",2017년 10월,Horror
4,99,전지적 독자 시점 PART 4&5 : 굿즈키트 세트,싱숑,비채,"판매지수 7,902",2023년 09월,Fantasy
4,100,이끼숲,천선란,자이언트북스,"판매지수 9,246",2023년 05월,SF
5,1,내일의 으뜸,김빵,다향,"판매지수 57,792",2024년 05월,Fantasy
5,2,삼체 1~3 세트,류츠신,자음과모음,"판매지수 112,236",2024년 06월,SF
5,3,세상의 마지막 기차역,무라세 다케시,모모,"판매지수 133,161",2022년 05월,Fantasy
5,4,룬의 아이들 - 블러디드 7,전민희,엘릭시르,"판매지수 16,452",2024년 05월,Fantasy
5,5,셰이커,이희영,래빗홀,"판매지수 22,065",2024년 05월,Fantasy
5,6,[예스리커버] 우리가 빛의 속도로 갈 수 없다면,김초엽,허블,"판매지수 53,538",2019년 06월,SF
5,7,남은 인생 10년,고사카 루카,모모,"판매지수 29,397",2024년 03월,Romance
5,8,지구 끝의 온실,김초엽,자이언트북스,"판매지수 57,006",2021년 08월,SF
5,9,천 개의 파랑,천선란,허블,"판매지수 55,245",2020년 08월,SF
5,10,프로젝트 헤일메리,앤디 위어,알에이치코리아(RHK),"판매지수 60,555",2021년 05월,SF
5,11,해리포터와 마법사의 돌 1,J.K. 롤링,문학수첩,"판매지수 35,988",2019년 11월,Fantasy
5,12,전지적 독자 시점 아트북 에디션 세트 2,싱숑,비채,"판매지수 6,906",2024년 05월,Fantasy
5,13,달러구트 꿈 백화점,이미예,팩토리나인,"판매지수 59,394",2020년 07월,Fantasy
5,14,미 비포 유,조조 모예스,다산책방,"판매지수 13,452",2024년 04월,Romance
5,15,해리포터와 마법사의 돌 2,J.K. 롤링,문학수첩,"판매지수 30,108",2019년 11월,Fantasy
5,16,"칵테일, 러브, 좀비",조예은,안전가옥,"판매지수 48,930",2020년 04월,Mystery
5,17,메리골드 마음 사진관,윤정은,북로망스,"판매지수 58,089",2024년 01월,Fantasy
5,18,잘못된 장소 잘못된 시간,질리언 매캘리스터,시옷북스,"판매지수 29,916",2023년 07월,Mystery
5,19,블랙 쇼맨과 운명의 바퀴,히가시노 게이고,알에이치코리아(RHK),"판매지수 24,054",2024년 03월,Mystery
5,20,용의자 X의 헌신,히가시노 게이고,재인,"판매지수 48,414",2017년 08월,Mystery
5,21,달러구트 꿈 백화점 2,이미예,팩토리나인,"판매지수 40,743",2021년 07월,Fantasy
5,22,기억서점,송유정,놀,"판매지수 7,227",2024년 05월,Fantasy
5,23,종의 기원담,김보영,아작,"판매지수 8,652",2023년 06월,SF
5,24,수상한 한의원,배명은,텍스티(TXTY),"판매지수 35,157",2024년 01월,Fantasy
5,25,재와 물거품,김청귤,안전가옥,"판매지수 18,366",2021년 05월,Fantasy
5,26,해리 포터와 마법사의 돌 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 19,407",2020년 10월,Fantasy
5,27,악의,히가시노 게이고,현대문학,"판매지수 30,816",2019년 07월,Mystery
5,28,용의자들,정해연,위즈덤하우스,"판매지수 8,340",2024년 05월,Mystery
5,29,해리포터와 비밀의 방 1,J.K. 롤링,문학수첩,"판매지수 19,068",2019년 11월,Fantasy
5,30,해리포터와 비밀의 방 2,J.K. 롤링,문학수첩,"판매지수 17,712",2019년 11월,Fantasy
5,31,듄 신장판 전집 세트,프랭크 허버트,황금가지,"판매지수 28,932",2021년 01월,SF
5,32,저주토끼,정보라,래빗홀,"판매지수 25,566",2023년 04월,SF
5,33,말하고 싶은 비밀,사쿠라 이이요,모모,"판매지수 37,827",2023년 12월,Romance
5,34,"오늘 밤, 거짓말의 세계에서 잊을 수 없는 사랑을",이치조 미사키,모모,"판매지수 28,656",2023년 11월,Romance
5,35,21세기 마지막 첫사랑,김빵,자이언트북스,"판매지수 3,540",2024년 05월,Romance
5,36,해리 포터와 아즈카반의 죄수 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 21,231",2023년 10월,Fantasy
5,37,[예스리커버] 『당신 인생의 이야기』 + 『숨』 리커버 세트,테드 창,엘리,"판매지수 7,146",2024년 04월,SF
5,38,"고양이 식당, 추억을 요리합니다",다카하시 유타,빈페이지,"판매지수 11,820",2023년 05월,Fantasy
5,39,퐁 카페의 마음 배달 고양이,시메노 나기,놀,"판매지수 4,260",2024년 05월,Fantasy
5,40,그리고 아무도 없었다,애거사 크리스티,황금가지,"판매지수 24,378",2013년 12월,Mystery
5,41,금단의 마술,히가시노 게이고,재인,"판매지수 22,164",2024년 02월,Mystery
5,42,해리 포터와 비밀의 방 : 미나리마 에디션,J.K. 롤링,문학수첩,"판매지수 16,338",2021년 10월,Fantasy
5,43,심판,베르나르 베르베르,열린책들,"판매지수 17,298",2020년 08월,SF
5,44,해리포터와 아즈카반의 죄수 1,J.K. 롤링,문학수첩,"판매지수 13,632",2019년 11월,Fantasy
5,45,I의 비극,요네자와 호노부,내친구의서재,"판매지수 4,032",2024년 04월,Mystery
5,46,전지적 독자 시점 PART 4 - 01,싱숑,비채,"판매지수 14,712",2023년 09월,Fantasy
5,47,해리포터와 아즈카반의 죄수 2,J.K. 롤링,문학수첩,"판매지수 13,218",2019년 11월,Fantasy
5,48,당신 인생의 이야기,테드 창,엘리,"판매지수 19,269",2016년 10월,SF
5,49,전지적 독자 시점 PART 1 - 02,싱숑,비채,"판매지수 16,500",2022년 01월,Fantasy
5,50,전지적 독자 시점 PART 4 - 02,싱숑,비채,"판매지수 15,126",2023년 09월,Fantasy
5,51,해리포터와 불의 잔 2,J.K. 롤링,문학수첩,"판매지수 11,706",2019년 11월,Fantasy
5,52,전지적 독자 시점 PART 1 - 01,싱숑,비채,"판매지수 19,179",2022년 01월,Fantasy
5,53,전지적 독자 시점 PART 3 - 01,싱숑,비채,"판매지수 15,684",2023년 01월,Fantasy
5,54,마션,앤디 위어,알에이치코리아(RHK),"판매지수 13,500",2021년 05월,SF
5,55,해리포터와 불의 잔 1,J.K. 롤링,문학수첩,"판매지수 12,006",2019년 11월,Fantasy
5,56,전지적 독자 시점 PART 5 - 01,싱숑,비채,"판매지수 15,396",2023년 09월,Fantasy
5,57,해리포터와 불의 잔 4,J.K. 롤링,문학수첩,"판매지수 10,890",2019년 11월,Fantasy
5,58,전지적 독자 시점 PART 3 - 03,싱숑,비채,"판매지수 15,090",2023년 01월,Fantasy
5,59,전지적 독자 시점 PART 4 - 04,싱숑,비채,"판매지수 15,084",2023년 09월,Fantasy
5,60,전지적 독자 시점 PART 4 - 03,싱숑,비채,"판매지수 15,024",2023년 09월,Fantasy
5,61,나와 너의 365일,유이하,모모,"판매지수 17,976",2023년 03월,Romance
5,62,전지적 독자 시점 PART 3 - 02,싱숑,비채,"판매지수 15,498",2023년 01월,Fantasy
5,63,해리포터와 불의 잔 3,J.K. 롤링,문학수첩,"판매지수 10,986",2019년 11월,Fantasy
5,64,숨,테드 창,엘리,"판매지수 10,953",2019년 05월,SF
5,65,히든 픽처스,제이슨 르쿨락,문학수첩,"판매지수 25,368",2024년 05월,Mystery
5,66,해리포터 5~7부 세트,J.K. 롤링,문학수첩,"판매지수 12,558",2020년 02월,Fantasy
5,67,전지적 독자 시점 PART 5 - 02,싱숑,비채,"판매지수 15,792",2023년 09월,Fantasy
5,68,눈에 갇힌 외딴 산장에서,히가시노 게이고,재인,"판매지수 19,443",2023년 07월,Mystery
5,69,전지적 독자 시점 PART 2 - 03,싱숑,비채,"판매지수 15,672",2023년 01월,Fantasy
5,70,듄 신장판 1,프랭크 허버트,황금가지,"판매지수 18,270",2021년 01월,SF
5,71,전지적 독자 시점 PART 2 - 01,싱숑,비채,"판매지수 15,270",2023년 01월,Fantasy
5,72,전지적 독자 시점 PART 1 - 08,싱숑,비채,"판매지수 14,304",2022년 01월,Fantasy
5,73,전지적 독자 시점 PART 1 - 03,싱숑,비채,"판매지수 15,264",2022년 01월,Fantasy
5,74,직장 상사 악령 퇴치부,이사구,황금가지,"판매지수 9,078",2024년 02월,Mystery
5,75,고백의 이유,서은수,파란 (파란미디어),"판매지수 4,578",2024년 03월,Romance
5,76,전지적 독자 시점 PART 1 - 04,싱숑,비채,"판매지수 14,394",2022년 01월,Fantasy
5,77,전지적 독자 시점 PART 1 - 07,싱숑,비채,"판매지수 13,566",2022년 01월,Fantasy
5,78,전지적 독자 시점 PART 2 - 02,싱숑,비채,"판매지수 15,576",2023년 01월,Fantasy
5,79,전지적 독자 시점 PART 1 - 06,싱숑,비채,"판매지수 13,866",2022년 01월,Fantasy
